ID,Fwy,Dir,District,County,City,State_PM,Abs_PM,Latitude,Longitude,Length,Type,Lanes,Name,User_ID_1,User_ID_2,User_ID_3,User_ID_4
315982,80,W,3,67,64000,M7.571,91.476,38.643144,-121.430285,0.393,ML,3,NB Raley Blvd,1,,,
315983,80,W,3,67,64000,M7.571,91.476,38.643144,-121.430285,,OR,1,NB Raley Blvd,1,,,
315984,80,W,3,67,64000,M7.571,91.476,38.643144,-121.430285,,FR,2,NB Raley Blvd,1,,,
315993,80,E,3,67,64000,M7.583,91.488,38.64289,-121.430095,0.427,ML,3,SB Marysville Blvd,1,,,
315994,80,E,3,67,64000,M7.583,91.488,38.64289,-121.430095,,OR,1,SB Marysville Blvd,1,,,
315995,80,E,3,67,64000,M7.583,91.488,38.64289,-121.430095,,FR,2,SB Marysville Blvd,1,,,
316001,80,W,3,67,64000,M7.677,91.582,38.642777,-121.428379,0.517,ML,3,SB Marysville Blvd,1,,,
316002,80,W,3,67,64000,M7.677,91.582,38.642777,-121.428379,,OR,1,SB Marysville Blvd,1,,,
316009,80,E,3,67,64000,M7.744,91.649,38.642186,-121.427267,0.323,ML,3,NB Raleys Blvd,1,,,
316010,80,E,3,67,64000,M7.744,91.649,38.642186,-121.427267,,OR,1,NB Raleys Blvd,1,,,
316018,80,E,3,67,64000,M8.229,92.134,38.638645,-121.41951,0.242,ML,3,Pinell Street OC,1,,,
316019,80,E,3,67,64000,M8.229,92.134,38.638645,-121.41951,0.246,ML,3,Pinell Street OC,1,,,
316032,80,W,3,67,64000,M8.604,92.509,38.637486,-121.412838,0.839,ML,4,Winter St to 80WB,1,,,
316033,80,W,3,67,64000,M8.604,92.509,38.637486,-121.412838,,OR,2,Winter St to 80WB,1,,,
316034,80,W,3,67,64000,M8.604,92.509,38.637486,-121.412838,,OR,2,Winter St to 80WB,1,,,
316045,80,E,3,67,64000,M8.72,92.625,38.637242,-121.410678,0.642,ML,4,Winter St to 80EB,1,,,
316046,80,E,3,67,64000,M8.72,92.625,38.637242,-121.410678,,OR,2,Winter St to 80EB,1,,,
316047,80,E,3,67,64000,M8.72,92.625,38.637242,-121.410678,,FR,2,Winter St to 80EB,1,,,
316063,80,E,3,67,64000,M9.514,93.419,38.640741,-121.397495,0.79,ML,4,Longview Dr,1,,,
316064,80,E,3,67,64000,M9.514,93.419,38.640741,-121.397495,1.035,HV,1,Longview Dr,1,,,
316065,80,E,3,67,64000,M9.514,93.419,38.640741,-121.397495,,OR,2,Longview Dr to EB80,1,,,
316066,80,E,3,67,64000,M9.514,93.419,38.640741,-121.397495,,FR,2,Longview Dr to EB80,1,,,
316073,5,N,3,67,64000,22.437,517.73,38.566922,-121.512283,0.101,ML,2,FF 5NB -> 50EB,1,,,
316074,5,N,3,67,64000,22.437,517.73,38.566922,-121.512283,0.285,ML,2,FF 5NB -> 50WB,1,,,
316075,5,N,3,67,64000,22.437,517.73,38.566922,-121.512283,,OR,1,Broadway,1,,,
316084,80,E,3,67,64000,M6.891,90.796,38.641962,-121.442702,0.711,ML,3,E of Rio Linda Blvd,1,,,
316085,80,W,3,67,64000,M6.891,90.796,38.64221,-121.442725,0.766,ML,3,E of Rio Linda Blvd,1,,,
316095,5,S,3,113,,0.603,530.548,38.673195,-121.637449,2.191,ML,2,Rd. 22/Exit 531,1,,,
316096,5,N,3,113,,0.603,530.548,38.673461,-121.637445,2.191,ML,2,Rd. 22/Exit 531,1,,,
316097,5,S,3,113,,0.603,530.548,38.673195,-121.637449,,OR,1,Rd. 22/Exit 531,1,,,
316098,5,S,3,113,,0.603,530.548,38.673195,-121.637449,,FR,1,Rd. 22/Exit 531,1,,,
316099,5,N,3,113,,0.603,530.548,38.673461,-121.637445,,OR,1,Rd. 22/Exit 531,1,,,
316100,5,N,3,113,,0.603,530.548,38.673461,-121.637445,,FR,2,Rd. 22/Exit 531,1,,,
316101,50,E,3,67,,17.879,23.549,38.641762,-121.181256,0.946,HV,1,Iron Point Rd,1,,,
316104,51,N,3,67,64000,8.101,8.101,38.641138,-121.381637,,OR,1,NB Watt Ave,1,,,
316107,51,N,3,67,64000,6.743,6.743,38.630427,-121.402085,,OR,1,Fulton Off,1,,,
316110,51,N,3,67,64000,7.863,7.863,38.638497,-121.384478,,OR,1,SB Watt Ave,1,,,
316114,51,N,3,67,64000,7.965,7.965,38.639619,-121.383259,0.119,ML,4,SB Watt Ave,1,,,
316118,51,N,3,67,64000,7.586,7.586,38.635632,-121.388025,0.496,ML,3,Auburn Blvd,1,,,
316124,51,N,3,67,64000,5.459,5.459,38.619491,-121.419481,,FR,3,Marconi Ave,1,,,
316125,51,S,3,67,64000,5.459,5.441,38.619498,-121.419658,,OR,1,Marconi Ave,1,,,
316129,51,S,3,67,64000,6.237,6.219,38.62693,-121.41048,0.415,ML,3,Bell St,1,,,
316160,80,W,3,67,64000,M4.38,88.285,38.63933,-121.488798,0,ML,4,North Freeway,1,,,
316166,80,W,3,67,64000,M4.38,88.285,38.63933,-121.488798,0.342,ML,4,North Freeway,1,,,
316174,80,W,3,67,64000,M6.038,89.943,38.641601,-121.458387,0.6,ML,3,Norwood Ave,1,,,
316176,50,E,3,67,,19.526,25.196,38.641689,-121.151424,,OR,2,SB Prairie City Rd,1,,,
316184,50,W,3,67,64000,R5.374,11.008,38.558938,-121.37871,,OR,1,NB Watt Ave,1,,,
316188,99,S,3,67,64000,23.202,297.647,38.54228,-121.473932,,FR,1,EB 12th Ave,1,,,
316204,80,E,3,61,,15.665,117.165,38.883923,-121.102106,2.178,ML,3,Hallbom Rd,1,,,
316206,80,W,3,61,,15.665,117.165,38.884054,-121.102186,2.183,ML,3,Hallbom Rd,1,,,
316213,80,E,3,61,,R19.558,121.058,38.924726,-121.056822,,OR,1,Auburn Ravine OC,1,,,
316214,80,E,3,61,,R19.558,121.058,38.924726,-121.056822,2.633,ML,3,Auburn Ravine OC,1,,,
316221,80,W,3,61,,R19.314,120.814,38.921461,-121.058666,,OR,1,Auburn Ravine OC,1,,,
316222,80,W,3,61,,R19.314,120.814,38.921461,-121.058666,2.627,ML,3,Auburn Ravine OC,1,,,
316230,80,E,3,61,,R21.754,123.254,38.952661,-121.03915,1.456,ML,3,Bell Rd,1,,,
316231,80,W,3,61,,R21.754,123.254,38.952666,-121.039395,1.582,ML,3,Bell Rd,1,,,
316247,80,E,3,61,,R26.184,127.613,39.003551,-120.993668,,OR,1,Applegate,1,,,
316248,80,E,3,61,,R26.184,127.613,39.003551,-120.993668,,FR,1,Applegate,1,,,
316249,80,E,3,61,,R26.184,127.613,39.003551,-120.993668,2.655,ML,3,Applegate,1,,,
316250,80,W,3,61,,R26.184,127.613,39.003607,-120.9938,,OR,1,Applegate,1,,,
316251,80,W,3,61,,R26.184,127.613,39.003607,-120.9938,,FR,1,Applegate,1,,,
316252,80,W,3,61,,R26.184,127.613,39.003607,-120.9938,2.648,ML,2,Applegate,1,,,
316259,80,E,3,61,,29.376,130.861,39.04539,-120.973725,,OR,1,Colfax,1,,,
316260,80,E,3,61,,29.376,130.861,39.04539,-120.973725,,FR,1,Colfax,1,,,
316261,80,E,3,61,,29.376,130.861,39.04539,-120.973725,4.124,ML,2,Colfax,1,,,
316262,80,W,3,61,,29.376,130.861,39.045425,-120.973859,,OR,1,Colfax,1,,,
316263,80,W,3,61,,29.376,130.861,39.045425,-120.973859,,FR,1,Colfax,1,,,
316264,80,W,3,61,,29.376,130.861,39.045425,-120.973859,4.124,ML,2,Colfax,1,,,
316271,50,E,3,67,,16.108,21.778,38.633637,-121.211519,0.398,ML,4,Aerojet Rd,1,,,
316279,50,W,3,67,,16.112,21.782,38.633866,-121.211582,0.554,ML,4,Aerojet Rd,1,,,
316280,50,E,3,67,,16.108,21.778,38.633637,-121.211519,0.398,HV,1,Aerojet Rd,1,,,
316281,50,W,3,67,,16.112,21.782,38.633866,-121.211582,0.554,HV,1,Aerojet Rd,1,,,
316285,5,S,3,67,64000,17.109,512.402,38.494447,-121.516229,,OR,1,EB Florin Rd,1,,,
316301,50,E,3,113,84816,0.576,0.576,38.57515,-121.558706,,FF,2,80WB->50EB,1,,,
316314,80,E,3,67,,12.619,96.119,38.662459,-121.358216,0.331,ML,5,WB Madison Ave,1,,,
316315,80,E,3,67,,12.619,96.119,38.662459,-121.358216,,OR,2,WB Madison Ave,1,,,
316328,80,E,3,67,,12.436,95.936,38.660464,-121.360424,0.378,ML,5,EB Madison Ave,1,,,
316329,80,E,3,67,,12.436,95.936,38.660464,-121.360424,,OR,2,EB Madison Ave,1,,,
316330,80,E,3,67,,12.436,95.936,38.660464,-121.360424,,OR,2,EB Madison Ave,1,,,
316362,99,S,3,67,64000,24.006,298.451,38.553902,-121.47426,,OR,2,Broadway,1,,,
316364,50,E,3,67,64000,L2.34,5.496,38.55902,-121.476106,,FF,2,50EB->51NB,1,,,
316366,99,N,3,67,64000,24.006,298.476,38.553909,-121.474014,,OR,1,Broadway,1,,,
316373,50,E,3,67,,21.65,27.32,38.643267,-121.112084,,OR,1,NB Scott Rd,1,,,
316386,80,E,3,67,,R11.265,94.89,38.648911,-121.373044,,OR,2,Rte 244 to 80EB,1,,,
316387,80,E,3,67,,R11.265,94.89,38.648911,-121.373044,0.579,ML,5,Rte 244 to 80EB,1,,,
316388,80,E,3,67,,R11.265,94.89,38.648911,-121.373044,0.579,HV,1,Rte 244 to 80EB,1,,,
316398,99,S,3,67,22020,16.23,290.675,38.456427,-121.410403,,OR,2,EB Consumnes River,1,,,
316399,99,S,3,67,22020,16.23,290.675,38.456427,-121.410403,0.4,ML,2,EB Consumnes River,1,,,
316400,99,S,3,67,22020,16.23,290.675,38.456427,-121.410403,0.4,HV,1,EB Consumnes River,1,,,
316414,80,E,3,61,62938,0.324,101.824,38.725266,-121.289659,0.214,ML,4,Auburn Blvd,1,,,
316415,80,E,3,61,62938,0.324,101.824,38.725266,-121.289659,,OR,3,Riverside Ave,1,,,
316416,80,E,3,61,,0.249,101.749,38.724391,-121.290607,,OR,1,Riverside Ave,1,,,
316421,51,S,3,67,64000,0.103,0.103,38.560243,-121.472946,,OR,1,51SB->50EB,1,,,
316429,51,S,3,67,64000,0.103,0.103,38.560243,-121.472946,,FF,2,51SB -> 50WB,1,,,
316438,80,W,3,61,62938,1.876,103.376,38.742789,-121.271665,0.362,ML,3,EB Douglas Blvd,1,,,
316439,80,W,3,61,62938,1.876,103.376,38.742789,-121.271665,,OR,1,EB Douglas Blvd,1,,,
316451,80,W,3,61,62938,2.008,103.508,38.744493,-121.27055,0.329,ML,3,WB Douglas Blvd,1,,,
316452,80,W,3,61,62938,2.008,103.508,38.744493,-121.27055,,OR,2,WB Douglas Blvd,1,,,
316453,80,W,3,61,62938,2.008,103.508,38.744493,-121.27055,,OR,1,EB Douglas Blvd,1,,,
316454,80,W,3,61,62938,2.008,103.508,38.744493,-121.27055,,OR,1,WB Douglas Blvd,1,,,
316482,113,N,3,113,86328,R10.049,32.309,38.674714,-121.751004,3.285,ML,2,E Main St,1,,,
316483,113,N,3,113,86328,R10.049,32.309,38.674714,-121.751004,,OR,1,E Main St,1,,,
316484,113,N,3,113,86328,R10.049,32.309,38.674714,-121.751004,,OR,2,E Main St,1,,,
316485,113,S,3,113,86328,R10.049,31.896,38.674706,-121.751246,3.289,ML,2,E Main St,1,,,
316486,113,S,3,113,86328,R10.049,31.896,38.674706,-121.751246,,OR,1,E Main St,1,,,
316487,113,S,3,113,86328,R10.049,31.896,38.674706,-121.751246,,OR,1,E Main St,1,,,
316492,160,S,3,67,64000,45.987,48.588,38.60025,-121.450708,,OR,1,Exposition Blvd,1,,,
316493,160,S,3,67,64000,45.987,48.588,38.60025,-121.450708,,FR,1,Exposition Blvd,1,,,
316531,89,N,3,61,,10.544,69.405,39.166131,-120.179254,5,ML,1,Rampart Dr,1,,,
316533,89,S,3,61,,10.544,69.405,39.16613,-120.179253,5,ML,1,Rampart Dr,1,,,
316593,65,N,3,61,,R7.615,67.34,38.790789,-121.292034,1.004,ML,3,Pleasant Grove Blvd,1,,,
316597,65,S,3,61,,R7.613,67.331,38.790629,-121.292235,0.382,ML,2,Pleasant Grove Blvd,1,,,
316601,65,N,3,61,,M8.541,68.248,38.802053,-121.299964,0.673,ML,2,N. of Blue Oaks Blvd,1,,,
316605,65,S,3,61,,M8.543,68.255,38.802125,-121.300268,0.654,ML,2,N. of Blue Oaks Blvd,1,,,
316617,65,N,3,61,,R10.503,70.265,38.83127,-121.299807,0.482,ML,2,N. of Sunset Blvd,1,,,
316621,65,S,3,61,,R10.501,70.254,38.831071,-121.300175,0.492,ML,2,N. of Sunset Blvd,1,,,
316648,50,E,3,17,,0.485,29.291,38.650343,-121.077987,0.525,ML,3,W of Latrobe Rd,1,,,
316653,50,W,3,17,,0.481,29.287,38.650558,-121.078186,0.522,ML,2,W of Latrobe Rd,1,,,
316654,50,E,3,17,,1.476,30.282,38.656309,-121.060049,0.725,ML,3,E. of Latrobe Rd,1,,,
316661,50,W,3,17,,1.475,30.281,38.656538,-121.060204,0.497,ML,3,E. of Latrobe Rd,1,,,
316666,50,E,3,17,,2.203R,31.009,38.657908,-121.047245,2.246,ML,3,W. of Bass Lake Rd,1,,,
316670,50,W,3,17,,2.21L,31.016,38.658448,-121.04724,1.119,ML,3,W. of Bass Lake Rd,1,,,
316678,50,W,3,17,,3.987,32.793,38.655258,-121.016682,2.299,ML,2,E. of Bass Lake Rd,1,,,
316682,50,E,3,17,,5.977,34.775,38.65862,-120.980746,2.3,ML,2,W. of Cameron Park,1,,,
316686,50,W,3,17,,34.77,63.157,38.760469,-120.52208,4.895,ML,2,W. of Cameron Park,1,,,
316694,50,W,3,17,,7.057,35.859,38.659703,-120.960106,1.272,ML,2,Palmer Dr,1,,,
316708,50,E,3,17,,9.621,38.16,38.672321,-120.92282,1.978,ML,2,ShingleSprings Dr,1,,,
316712,50,W,3,17,,9.616,38.159,38.67246,-120.923084,1.93,ML,2,Shingle Springs Dr,1,,,
316716,50,E,3,17,,12.943,41.482,38.698133,-120.875034,1.748,ML,2,E. of Greenstone Rd,1,,,
316720,50,W,3,17,,12.94,41.483,38.698367,-120.875192,1.835,ML,2,E of Greenstone Rd,1,,,
316724,50,E,3,17,,44.753,73.076,38.764762,-120.363705,4.949,ML,2,W of Placerville Dr,1,,,
316728,50,W,3,17,,44.748,73.075,38.764789,-120.363781,4.947,ML,3,W of Placerville Dr,1,,,
316733,80,E,3,61,,8.846,110.346,38.817964,-121.187472,0.821,ML,3,Horseshoe Bar Rd,1,,,
316738,80,W,3,61,,8.846,110.346,38.818056,-121.18765,1.057,ML,3,Horseshoe Bar Rd,1,,,
316743,80,E,3,61,43140,10.002,111.502,38.830232,-121.172854,0.651,ML,3,W. of Penryn Rd,1,,,
316748,80,W,3,61,43140,9.997,111.497,38.830268,-121.173122,0.986,ML,3,W. of Penryn Rd,1,,,
316753,80,E,3,61,,12.13,113.63,38.852692,-121.145771,2.417,ML,3,W. of Gilardi Rd,1,,,
316758,80,W,3,61,,12.135,113.635,38.852795,-121.145902,2.423,ML,3,W. of Gilardi Rd,1,,,
316760,80,E,3,61,43140,10.831,112.331,38.839011,-121.162344,1.064,ML,3,E. of Penryn Rd,1,,,
316768,80,W,3,61,43140,10.819,112.319,38.838956,-121.162695,1.069,ML,3,E. of Penryn Rd,1,,,
316773,80,E,3,113,,1.25,73.437,38.547128,-121.71973,0.861,ML,2,E. of Pole Line Rd,1,,,
316783,80,E,3,113,,3.508,75.695,38.556235,-121.679725,0.61,ML,3,E. of Mace Blvd,1,,,
316788,80,W,3,113,,3.502,75.689,38.556393,-121.680063,0.738,ML,3,E. of Mace Blvd,1,,,
316803,80,E,3,113,,6.944,79.131,38.567072,-121.617777,1.665,ML,3,E. of Webster UC,1,,,
316808,80,W,3,113,,6.943,79.13,38.567235,-121.617892,1.665,ML,3,E. of Webster UC,1,,,
316810,50,E,3,17,,0.485,29.291,38.650343,-121.077987,0.525,HV,1,W of Latrobe Rd,1,,,
316812,50,W,3,17,,0.481,29.287,38.650558,-121.078186,0.522,HV,1,W of Latrobe Rd,1,,,
316817,80,E,3,113,84816,R10.268,82.455,38.579627,-121.560264,0.802,ML,3,W. of Reed Ave,1,,,
316822,80,W,3,113,84816,R10.256,82.443,38.579562,-121.560684,0.802,ML,3,W. of Reed Ave,1,,,
316827,99,N,3,67,64000,33.388,300.085,38.685734,-121.539989,1.623,ML,2,Elkhorn Blvd,1,,,
316835,99,N,3,67,,36.011,302.708,38.723794,-121.540297,2.203,ML,2,N. of W Elverta Rd,1,,,
316839,99,S,3,67,,36.011,302.683,38.7238,-121.540537,1.205,ML,2,N. of W Elverta Rd,1,,,
316851,99,N,3,101,,1.184,304.744,38.753549,-121.541496,2.048,ML,2,N. of W Reigo Rd,1,,,
316856,99,S,3,101,,1.184,304.719,38.753535,-121.541835,2.023,ML,2,N. of W Reigo Rd,1,,,
316862,99,N,3,101,,2.991,306.551,38.778831,-121.543383,2.169,ML,4,Sankey Rd,1,,,
316888,50,E,3,17,,6.811,35.609,38.659415,-120.964609,1.693,ML,3,E. of Cameron Park,1,,,
316894,50,W,3,17,,6.813,35.615,38.65966,-120.964585,1.533,ML,3,E. of Cameron Park,1,,,
316898,50,E,3,17,,14.853,43.392,38.709287,-120.842029,3.455,ML,2,Missouri Flat Rd,1,,,
316902,50,W,3,17,,14.847,43.39,38.709457,-120.842334,3.453,ML,2,Missouri Flat Rd,1,,,
316906,50,E,3,17,,11.027,39.566,38.68832,-120.906603,0.868,ML,2,W. of Greenstone Rd,1,,,
316910,50,W,3,17,,39.56,67.947,38.771383,-120.450299,2.512,ML,2,W. of Greenstone Rd,1,,,
316916,99,S,3,101,,2.991,306.526,38.778827,-121.543735,2.169,ML,4,Sankey Rd,1,,,
316922,99,N,3,101,,7.132,310.692,38.838416,-121.54357,2.036,ML,4,N. of W. Catlett Rd,1,,,
316928,99,S,3,101,,7.132,310.667,38.838416,-121.543927,2.036,ML,4,N. of W. Catlett Rd,1,,,
316932,99,N,3,101,,9.671,313.157,38.871723,-121.559187,1.924,ML,2,N. of Striplin Rd,1,,,
316936,99,S,3,101,,9.671,313.132,38.871723,-121.559187,1.924,ML,2,N. of Striplin Rd,1,,,
316940,99,N,3,101,,11.055,314.541,38.888377,-121.573293,3.192,ML,2,N. of Powerline Rd,1,,,
316944,99,S,3,101,,11.055,314.516,38.888376,-121.573292,3.192,ML,2,N. of Powerline Rd,1,,,
316949,50,E,3,67,,19.953,25.623,38.641832,-121.143454,0.584,ML,2,E. of PrairieCity Rd,1,,,
316959,50,E,3,67,,22.478,28.148,38.643966,-121.09803,0.723,ML,3,E. of Scott Rd,1,,,
316964,50,W,3,67,,22.478,28.148,38.64424,-121.098121,0.769,ML,2,JEO Scott Rd,1,,,
316970,50,W,3,67,,19.957,25.627,38.642124,-121.143381,0.705,ML,2,E. of Prairie City,1,,,
316976,50,E,3,67,,23.097,28.767,38.646922,-121.088228,0.442,ML,3,E of Scott Rd,1,,,
316977,50,E,3,67,,19.953,25.623,38.641832,-121.143454,0.584,HV,1,E of PrairieCity Rd,1,,,
316980,50,W,3,67,,19.957,25.627,38.642124,-121.143381,0.705,HV,1,E of PrairieCity Rd,1,,,
316983,50,E,3,67,,22.478,28.148,38.643966,-121.09803,0.723,HV,1,JEO Scott Rd,1,,,
316985,50,W,3,67,,22.478,28.148,38.64424,-121.098121,0.769,HV,1,JEO Scott Rd,1,,,
316987,50,E,3,67,,23.097,28.767,38.646922,-121.088228,0.442,HV,1,E of Scott Rd,1,,,
316992,50,W,3,67,,23.097,28.767,38.647156,-121.088347,0.442,HV,1,E of Scott Rd,1,,,
316993,50,W,3,67,,23.097,28.767,38.647156,-121.088347,0.442,ML,2,E of Scott Rd,1,,,
317002,80,E,3,61,62938,5.59,107.09,38.783347,-121.228627,1.098,ML,3,W. of Rocklin Rd,1,,,
317003,80,W,3,61,62938,5.588,107.088,38.783456,-121.228782,0.975,ML,3,W. of Rocklin Rd,1,,,
317008,80,E,3,61,62364,7.118,108.618,38.799608,-121.209307,1.015,ML,3,W. of Sierra College,1,,,
317013,80,W,3,61,62364,7.11,108.61,38.799647,-121.209562,0.709,ML,3,W. of Sierra College,1,,,
317018,80,E,3,61,62364,7.886,109.386,38.807766,-121.199595,0.613,ML,3,E. of Sierra College,1,,,
317023,80,W,3,61,62364,7.884,109.384,38.807848,-121.199784,0.669,ML,3,E. of Sierra College,1,,,
317038,99,N,3,101,,5.523,309.083,38.815911,-121.543594,2.071,ML,2,Howsley Rd UC,1,,,
317042,99,S,3,101,,5.523,309.058,38.8159,-121.543853,2.07,ML,2,Howsley Rd UC,1,,,
317045,99,S,3,67,64000,33.386,300.058,38.685644,-121.540243,1.334,ML,2,Elkhorn Blvd,1,,,
317064,80,W,3,67,64000,M9.355,93.26,38.640151,-121.399846,1.112,HV,1,Longview Dr,1,,,
317078,65,N,3,61,,R12.0,71.762,38.85295,-121.299556,,OR,2,TwelveBridge,1,,,
317080,65,N,3,61,,R12.0,71.762,38.85295,-121.299556,,OR,1,TwelveBridge,1,,,
317081,65,N,3,61,,R12.0,71.762,38.85295,-121.299556,1.397,ML,2,TwelveBridge,1,,,
317088,65,S,3,61,,R11.982,71.735,38.852527,-121.299935,1.405,ML,2,Twelve Bridge,1,,,
317089,65,S,3,61,,R11.982,71.735,38.852527,-121.299935,,OR,2,Twelve Bridge,1,,,
317090,65,S,3,61,,R11.982,71.735,38.852527,-121.299935,,OR,1,Twelve Bridge,1,,,
317098,65,S,3,61,,R7.189,66.907,38.787222,-121.285685,0.603,ML,2,WB PleasantGrove,1,,,
317099,65,S,3,61,,R7.189,66.907,38.787222,-121.285685,,OR,2,WB PleasantGrove,1,,,
317137,99,S,3,67,22020,10.133,284.578,38.377041,-121.362864,,OR,2,WB Grantline Rd,1,,,
317138,99,S,3,67,22020,10.133,284.578,38.377041,-121.362864,,FR,3,WB Grantline Rd,1,,,
317139,99,S,3,67,22020,10.133,284.578,38.377041,-121.362864,0.524,ML,2,WB Grantline Rd,1,,,
317140,99,S,3,67,22020,9.955,284.4,38.375059,-121.360779,,OR,2,EB Grantline Rd,1,,,
317141,99,S,3,67,22020,9.955,284.4,38.375059,-121.360779,1.74,ML,3,EB Grantline Rd,1,,,
317142,99,N,3,67,22020,10.19,284.66,38.377839,-121.363259,,OR,2,WB Grantline Rd,1,,,
317143,99,N,3,67,22020,10.19,284.66,38.377839,-121.363259,0.505,ML,3,WB Grantline Rd,1,,,
317144,99,N,3,67,22020,9.994,284.464,38.375609,-121.361033,,OR,2,EB Grantline Rd,1,,,
317145,99,N,3,67,22020,9.994,284.464,38.375609,-121.361033,,OR,2,EB Grantline Rd,1,,,
317146,99,N,3,67,22020,9.994,284.464,38.375609,-121.361033,1.772,ML,3,EB Grantline Rd,1,,,
317147,80,W,3,57,,29.506,200.327,39.422575,-120.035411,4.873,ML,2,Farad,1,,,
317157,80,W,3,61,62364,7.367,108.867,38.802368,-121.206314,0.199,ML,3,SB SierraColgBlvd,1,,,
317158,80,W,3,61,62364,7.367,108.867,38.802368,-121.206314,,OR,2,SB SierraColgBlvd,1,,,
317166,80,W,3,61,62364,7.508,109.008,38.803863,-121.204533,0.258,ML,3,NB SierraColgBlvd,1,,,
317167,80,W,3,61,62364,7.508,109.008,38.803863,-121.204533,,OR,2,NB SierraColgBlvd,1,,,
317168,80,E,3,67,,12.436,95.936,38.660464,-121.360424,0.378,HV,1,EB Madison Ave,1,,,
317171,80,E,3,67,,12.619,96.119,38.662459,-121.358216,0.331,HV,1,WB Madison Ave,1,,,
317187,5,N,3,67,,8.953,504.246,38.381983,-121.477984,2.773,ML,2,JNO HoodFranklinRd,1,,,
317191,5,S,3,67,,8.958,504.251,38.382033,-121.47834,2.77,ML,2,JNO HoodFranklinRd,1,,,
317377,5,N,3,113,,3.889,533.834,38.673793,-121.698218,4.143,ML,2,S. of CR-102,1,,,
317381,5,S,3,113,,3.889,533.834,38.673526,-121.698211,2.405,ML,2,S. of CR-102,1,,,
317500,80,E,3,61,,16.487,117.987,38.889688,-121.088905,1.947,ML,3,W. of Maple St,1,,,
317505,80,W,3,61,,16.5,118,38.889884,-121.088862,1.824,ML,3,W. of Maple St,1,,,
317522,80,E,3,61,,R22.47,123.97,38.959639,-121.029496,0.699,ML,3,JEO Dry CreekRd,1,,,
317527,80,W,3,61,,R22.478,123.978,38.95976,-121.029599,0.706,ML,3,JEO Dry CreekRd,1,,,
317532,80,E,3,61,,24.122,125.551,38.97741,-121.011722,1.48,ML,3,E of PlacerHills Rd,1,,,
317537,80,W,3,61,,24.136,125.565,38.977671,-121.011738,1.473,ML,3,E of PlacerHills Rd,1,,,
317570,113,N,3,113,,R0.109,22.369,38.532497,-121.768402,3.923,ML,3,JNO SR-80/113 Jct,1,,,
317576,113,S,3,113,,R0.109,21.956,38.532532,-121.768677,0.056,ML,2,FF 113SB->80WB,1,,,
317580,113,N,3,113,,R7.17,29.43,38.634157,-121.762628,2.484,ML,2,JNO CR-27,1,,,
317584,113,S,3,113,,R7.149,28.996,38.63388,-121.763093,2.758,ML,2,JNO CR-27,1,,,
317619,80,E,3,61,,R23.152,124.652,38.966368,-121.020503,0.791,ML,3,JWO PlacerHillsRd,1,,,
317624,80,W,3,61,,R23.166,124.666,38.966619,-121.020538,0.793,ML,3,JWO PlacerHillsRd,1,,,
317652,99,N,3,67,,6.645,281.115,38.333773,-121.331027,4.174,ML,2,JNO Arno Rd,1,,,
317656,99,S,3,67,,6.653,281.098,38.333812,-121.331299,4.151,ML,2,JNO Arno Rd,1,,,
317676,113,N,3,113,18100,R2.955,25.215,38.573517,-121.767447,4.492,ML,2,JNO Covell Blvd,1,,,
317680,113,S,3,113,,R2.955,24.802,38.573513,-121.76778,3.52,ML,2,JNO Covell Blvd,1,,,
317692,113,N,3,113,,R8.479,30.739,38.652182,-121.754982,1.439,ML,2,JNO CR-24C,1,,,
317696,113,S,3,113,,R8.47,30.317,38.652074,-121.755365,1.45,ML,2,JNO CR-24C,1,,,
317704,50,W,3,17,,66.7,94.865,38.814569,-120.028216,5,ML,1,Echo Summit,1,,,
317706,50,E,3,17,,66.7,94.861,38.814569,-120.028219,5,ML,1,Echo Summit,1,,,
317710,50,W,3,17,,72.7,100.865,38.875624,-120.005357,3.55,ML,1,Saw Mill Rd,1,,,
317711,50,E,3,17,,72.7,100.861,38.875618,-120.005359,3.55,ML,1,Saw Mill Rd,1,,,
317715,50,E,3,17,73108,74.8,102.961,38.904804,-119.999409,1.95,ML,1,F St,1,,,
317716,50,W,3,17,73108,74.8,102.965,38.904804,-119.999408,1.95,ML,1,F St,1,,,
317722,50,E,3,17,73108,76.6,104.761,38.923997,-119.988091,1.405,ML,2,Lodi Ave,1,,,
317723,50,W,3,17,73108,76.6,104.765,38.924059,-119.988151,1.405,ML,2,Lodi Ave,1,,,
317735,50,W,3,17,73108,79.801,107.966,38.95221,-119.949431,1.734,ML,2,Midway Rd,1,,,
317736,50,E,3,17,73108,79.801,107.962,38.952131,-119.949361,1.738,ML,2,Midway Rd,1,,,
317742,50,W,3,17,73108,77.61,105.775,38.935578,-119.977471,1.6,ML,2,Bigler Ave,1,,,
317743,50,E,3,17,73108,77.61,105.771,38.935572,-119.977343,1.601,ML,2,Bigler Ave,1,,,
317751,80,E,3,61,62364,7.62,109.12,38.804949,-121.202965,,OR,1,NB SierraColgBlvd,1,,,
317752,80,E,3,61,62364,7.62,109.12,38.804949,-121.202965,0.384,ML,3,NB SierraColgBlvd,1,,,
317754,50,W,3,67,,15.034,20.704,38.625123,-121.228254,0.735,HV,1,W. of Hazel,1,,,
317756,50,W,3,67,,13.514,19.184,38.615523,-121.253517,0.871,HV,1,Pyrites Way,1,,,
