Timestamp,Location Identifier,Total Flow
1/4/2013 0:00,8000,7700
1/4/2013 0:00,8001,11057
1/4/2013 0:00,8101,2765
1/4/2013 0:00,8200,12125
1/4/2013 0:00,8300,0
1/4/2013 0:00,8301,0
1/4/2013 0:00,8500,1816
1/4/2013 0:00,8501,5169
1/4/2013 0:00,8600,7633
1/4/2013 0:00,8601,5335
1/4/2013 0:00,10101,0
1/4/2013 0:00,10200,0
1/4/2013 0:00,10400,0
1/4/2013 0:00,10401,0
1/4/2013 0:00,11000,6262
1/4/2013 0:00,11001,1949
1/4/2013 0:00,11100,3177
1/4/2013 0:00,11101,11913
1/4/2013 0:00,11200,10597
1/4/2013 0:00,12000,4365
1/4/2013 0:00,12001,1286
1/4/2013 0:00,12700,0
1/4/2013 0:00,12701,0
1/4/2013 0:00,12800,0
1/4/2013 0:00,12801,0
1/4/2013 0:00,13000,4946
1/4/2013 0:00,13001,7956
1/4/2013 0:00,13100,0
1/4/2013 0:00,13101,0
1/4/2013 0:00,13200,13795
1/4/2013 0:00,13301,1053
1/4/2013 0:00,13400,7423
1/4/2013 0:00,13501,6403
1/4/2013 0:00,13600,4413
1/4/2013 0:00,13601,1417
1/4/2013 0:00,14000,5243
1/4/2013 0:00,14001,3461
1/4/2013 0:00,14100,7367
1/4/2013 0:00,14101,2047
1/4/2013 0:00,14200,2560
1/4/2013 0:00,14201,8177
1/4/2013 0:00,14800,0
1/4/2013 0:00,14801,0
1/4/2013 0:00,14901,0
1/4/2013 0:00,15000,0
1/4/2013 0:00,15001,0
1/4/2013 0:00,15500,2428
1/4/2013 0:00,15501,2557
1/4/2013 0:00,15600,5615
1/4/2013 0:00,15601,3469
1/4/2013 0:00,15900,12439
1/4/2013 0:00,15901,14346
1/4/2013 0:00,16100,1164
1/4/2013 0:00,16101,2814
1/4/2013 0:00,16200,0
1/4/2013 0:00,16900,0
1/4/2013 0:00,16901,0
1/4/2013 0:00,17000,0
1/4/2013 0:00,17300,13351
1/4/2013 0:00,17401,7945
1/4/2013 0:00,17500,5306
1/4/2013 0:00,17600,0
1/4/2013 0:00,17601,0
1/4/2013 0:00,17700,0
1/4/2013 0:00,17701,0
1/4/2013 0:00,17800,5578
1/4/2013 0:00,17801,3259
1/4/2013 0:00,17900,319
1/4/2013 0:00,17901,911
1/4/2013 0:00,18000,1627
1/4/2013 0:00,18001,0
1/4/2013 0:00,18200,2577
1/4/2013 0:00,18201,1083
1/4/2013 0:00,18300,0
1/4/2013 0:00,18301,0
1/4/2013 0:00,18400,0
1/4/2013 0:00,18401,0
1/4/2013 0:00,18700,0
1/4/2013 0:00,18701,0
1/4/2013 0:00,18801,0
1/4/2013 0:00,20100,5562
1/4/2013 0:00,20101,4471
1/4/2013 0:00,20200,5517
1/4/2013 0:00,20201,5087
1/4/2013 0:00,20300,3081
1/4/2013 0:00,20301,2950
1/4/2013 0:00,20400,0
1/4/2013 0:00,20401,0
1/4/2013 0:00,20500,0
1/4/2013 0:00,20501,0
1/4/2013 0:00,20600,1359
1/4/2013 0:00,20801,2323
1/4/2013 0:00,21200,3681
1/4/2013 0:00,21201,14940
1/4/2013 0:00,21300,15261
1/4/2013 0:00,21301,7566
1/4/2013 0:00,22100,856
1/4/2013 0:00,22101,849
1/4/2013 0:00,22103,164
1/4/2013 0:00,22200,1018
1/4/2013 0:00,22201,1279
1/4/2013 0:00,22400,0
1/4/2013 0:00,22401,0
1/4/2013 0:00,24000,7642
1/4/2013 0:00,24001,9582
1/4/2013 0:00,24200,9924
1/4/2013 0:00,24201,2511
1/4/2013 0:00,24700,3113
1/4/2013 0:00,24701,231
1/4/2013 0:00,24800,0
1/4/2013 0:00,24901,10292
1/5/2013 0:00,200,12769
1/5/2013 0:00,201,4124
1/5/2013 0:00,300,1201
1/5/2013 0:00,301,1
1/5/2013 0:00,500,11714
1/5/2013 0:00,501,3009
1/5/2013 0:00,700,3512
1/5/2013 0:00,701,11959
1/5/2013 0:00,900,0
1/5/2013 0:00,901,0
1/5/2013 0:00,1100,1663
1/5/2013 0:00,1101,821
1/5/2013 0:00,1600,6638
1/5/2013 0:00,1601,5130
1/5/2013 0:00,2500,42
1/5/2013 0:00,2501,649
1/5/2013 0:00,3100,3150
1/5/2013 0:00,3101,10871
1/5/2013 0:00,3400,8673
1/5/2013 0:00,3401,10578
1/5/2013 0:00,3501,17758
1/5/2013 0:00,3502,944
1/5/2013 0:00,3700,4926
1/5/2013 0:00,3701,3440
1/5/2013 0:00,4100,2800
1/5/2013 0:00,4201,1875
1/5/2013 0:00,4300,4249
1/5/2013 0:00,4301,2591
1/5/2013 0:00,4600,9059
1/5/2013 0:00,4601,4939
1/5/2013 0:00,4800,0
1/5/2013 0:00,4801,0
1/5/2013 0:00,5001,0
1/5/2013 0:00,5100,0
1/5/2013 0:00,5200,4492
1/5/2013 0:00,5201,15019
1/5/2013 0:00,5300,379
1/5/2013 0:00,5301,3746
1/5/2013 0:00,6000,1210
1/5/2013 0:00,6001,6916
1/5/2013 0:00,6700,10991
1/5/2013 0:00,6701,4839
1/5/2013 0:00,8000,4461
1/5/2013 0:00,8001,6668
1/5/2013 0:00,8101,1800
1/5/2013 0:00,8200,7989
1/5/2013 0:00,8300,0
1/5/2013 0:00,8301,0
1/5/2013 0:00,8500,755
1/5/2013 0:00,8501,2578
1/5/2013 0:00,8600,5097
1/5/2013 0:00,8601,3720
1/5/2013 0:00,10101,0
1/5/2013 0:00,10200,0
1/5/2013 0:00,10400,0
1/5/2013 0:00,10401,0
1/5/2013 0:00,11000,4537
1/5/2013 0:00,11001,1939
1/5/2013 0:00,11100,2506
1/5/2013 0:00,11101,9135
1/5/2013 0:00,11200,7641
1/5/2013 0:00,12000,2855
1/5/2013 0:00,12001,859
1/5/2013 0:00,12700,0
1/5/2013 0:00,12701,0
1/5/2013 0:00,12800,0
1/5/2013 0:00,12801,0
1/5/2013 0:00,13000,3488
1/5/2013 0:00,13001,5723
1/5/2013 0:00,13100,0
1/5/2013 0:00,13101,0
1/5/2013 0:00,13200,9504
1/5/2013 0:00,13301,871
1/5/2013 0:00,13400,4449
1/5/2013 0:00,13501,4005
1/5/2013 0:00,13600,2575
1/5/2013 0:00,13601,1093
1/5/2013 0:00,14000,3006
1/5/2013 0:00,14001,2199
1/5/2013 0:00,14100,6311
1/5/2013 0:00,14101,1604
1/5/2013 0:00,14200,1945
1/5/2013 0:00,14201,6298
1/5/2013 0:00,14800,0
1/5/2013 0:00,14801,0
1/5/2013 0:00,14901,0
1/5/2013 0:00,15000,0
1/5/2013 0:00,15001,0
1/5/2013 0:00,15500,1592
1/5/2013 0:00,15501,1852
1/5/2013 0:00,15600,4541
1/5/2013 0:00,15601,3074
1/5/2013 0:00,15900,8559
1/5/2013 0:00,15901,9844
1/5/2013 0:00,16100,495
1/5/2013 0:00,16101,1231
1/5/2013 0:00,16200,0
1/5/2013 0:00,16900,0
1/5/2013 0:00,16901,0
1/5/2013 0:00,17000,0
1/5/2013 0:00,17300,9611
1/5/2013 0:00,17401,5752
1/5/2013 0:00,17500,3669
1/5/2013 0:00,17600,0
1/5/2013 0:00,17601,0
1/5/2013 0:00,17700,0
1/5/2013 0:00,17701,0
1/5/2013 0:00,17800,3355
1/5/2013 0:00,17801,2081
1/5/2013 0:00,17900,208
1/5/2013 0:00,17901,564
1/5/2013 0:00,18000,1110
1/5/2013 0:00,18001,0
1/5/2013 0:00,18200,1720
1/5/2013 0:00,18201,842
1/5/2013 0:00,18300,0
1/5/2013 0:00,18301,0
1/5/2013 0:00,18400,0
1/5/2013 0:00,18401,0
1/5/2013 0:00,18700,0
1/5/2013 0:00,18701,0
1/5/2013 0:00,18801,0
1/5/2013 0:00,20100,4567
1/5/2013 0:00,20101,3814
1/5/2013 0:00,20200,4068
1/5/2013 0:00,20201,4045
1/5/2013 0:00,20300,2301
1/5/2013 0:00,20301,2434
1/5/2013 0:00,20400,0
1/5/2013 0:00,20401,0
1/5/2013 0:00,20500,0
1/5/2013 0:00,20501,0
1/5/2013 0:00,20600,836
1/5/2013 0:00,20801,1412
1/5/2013 0:00,21200,2926
1/5/2013 0:00,21201,11596
1/5/2013 0:00,21300,11050
1/5/2013 0:00,21301,5562
1/5/2013 0:00,22100,670
1/5/2013 0:00,22101,670
1/5/2013 0:00,22103,137
1/5/2013 0:00,22200,823
1/5/2013 0:00,22201,1048
1/5/2013 0:00,22400,0
1/5/2013 0:00,22401,0
1/5/2013 0:00,24000,5107
1/5/2013 0:00,24001,7151
1/5/2013 0:00,24200,6693
1/5/2013 0:00,24201,1510
1/5/2013 0:00,24700,3042
1/5/2013 0:00,24701,238
1/5/2013 0:00,24800,0
1/5/2013 0:00,24901,3918
1/6/2013 0:00,200,11401
1/6/2013 0:00,201,4827
1/6/2013 0:00,300,983
1/6/2013 0:00,301,0
1/6/2013 0:00,500,9523
1/6/2013 0:00,501,2344
1/6/2013 0:00,700,2830
1/6/2013 0:00,701,10363
1/6/2013 0:00,900,0
1/6/2013 0:00,901,0
1/6/2013 0:00,1100,1146
1/6/2013 0:00,1101,794
1/6/2013 0:00,1600,5140
1/6/2013 0:00,1601,5281
1/6/2013 0:00,2500,28
1/6/2013 0:00,2501,638
1/6/2013 0:00,3100,2410
1/6/2013 0:00,3101,9920
1/6/2013 0:00,3400,7141
1/6/2013 0:00,3401,9377
1/6/2013 0:00,3501,16387
1/6/2013 0:00,3502,698
1/6/2013 0:00,3700,4305
1/6/2013 0:00,3701,2866
1/6/2013 0:00,4100,2183
1/6/2013 0:00,4201,1720
1/6/2013 0:00,4300,3239
1/6/2013 0:00,4301,2311
1/6/2013 0:00,4600,6986
1/6/2013 0:00,4601,4373
1/6/2013 0:00,4800,0
1/6/2013 0:00,4801,0
1/6/2013 0:00,5001,0
1/6/2013 0:00,5100,0
1/6/2013 0:00,5200,4204
1/6/2013 0:00,5201,14143
1/6/2013 0:00,5300,282
1/6/2013 0:00,5301,3217
1/6/2013 0:00,6000,924
1/6/2013 0:00,6001,5669
1/6/2013 0:00,6700,9478
1/6/2013 0:00,6701,4260
1/6/2013 0:00,8000,3266
1/6/2013 0:00,8001,5438
1/6/2013 0:00,8101,1603
1/6/2013 0:00,8200,6440
1/6/2013 0:00,8300,0
1/6/2013 0:00,8301,0
1/6/2013 0:00,8500,556
1/6/2013 0:00,8501,2036
1/6/2013 0:00,8600,4357
1/6/2013 0:00,8601,3143
1/6/2013 0:00,10101,0
1/6/2013 0:00,10200,0
1/6/2013 0:00,10400,0
1/6/2013 0:00,10401,0
1/6/2013 0:00,11000,3280
1/6/2013 0:00,11001,1879
1/6/2013 0:00,11100,1866
1/6/2013 0:00,11101,8640
1/6/2013 0:00,11200,5848
1/6/2013 0:00,12000,2176
1/6/2013 0:00,12001,861
1/6/2013 0:00,12700,0
1/6/2013 0:00,12701,0
1/6/2013 0:00,12800,0
1/6/2013 0:00,12801,0
1/6/2013 0:00,13000,2722
1/6/2013 0:00,13001,5008
1/6/2013 0:00,13100,0
1/6/2013 0:00,13101,0
1/6/2013 0:00,13200,7233
1/6/2013 0:00,13301,686
1/6/2013 0:00,13400,3166
1/6/2013 0:00,13501,3528
1/6/2013 0:00,13600,1787
1/6/2013 0:00,13601,1150
