Timestamp,Location Identifier,Total Flow
8/4/2013 0:00,14201,5380
8/4/2013 0:00,14800,0
8/4/2013 0:00,14801,0
8/4/2013 0:00,14901,0
8/4/2013 0:00,15000,0
8/4/2013 0:00,15001,0
8/4/2013 0:00,15500,1320
8/4/2013 0:00,15501,1133
8/4/2013 0:00,15600,3796
8/4/2013 0:00,15601,3646
8/4/2013 0:00,15900,7202
8/4/2013 0:00,15901,8445
8/4/2013 0:00,16100,251
8/4/2013 0:00,16101,855
8/4/2013 0:00,16200,0
8/4/2013 0:00,16900,0
8/4/2013 0:00,16901,0
8/4/2013 0:00,17000,0
8/4/2013 0:00,17300,4807
8/4/2013 0:00,17401,4112
8/4/2013 0:00,17500,2515
8/4/2013 0:00,17600,0
8/4/2013 0:00,17601,0
8/4/2013 0:00,17700,0
8/4/2013 0:00,17701,0
8/4/2013 0:00,17800,2696
8/4/2013 0:00,17801,1587
8/4/2013 0:00,17900,0
8/4/2013 0:00,17901,0
8/4/2013 0:00,18000,1192
8/4/2013 0:00,18001,0
8/4/2013 0:00,18200,1346
8/4/2013 0:00,18201,593
8/4/2013 0:00,18300,2048
8/4/2013 0:00,18301,1380
8/4/2013 0:00,18400,0
8/4/2013 0:00,18401,0
8/4/2013 0:00,18700,0
8/4/2013 0:00,18701,0
8/4/2013 0:00,18801,0
8/4/2013 0:00,20100,3633
8/4/2013 0:00,20101,3415
8/4/2013 0:00,20200,3405
8/4/2013 0:00,20201,3974
8/4/2013 0:00,20300,2054
8/4/2013 0:00,20301,2446
8/4/2013 0:00,20400,0
8/4/2013 0:00,20401,0
8/4/2013 0:00,20500,1986
8/4/2013 0:00,20501,11949
8/4/2013 0:00,20600,521
8/4/2013 0:00,20801,1016
8/4/2013 0:00,21200,1707
8/4/2013 0:00,21201,10032
8/4/2013 0:00,21300,8263
8/4/2013 0:00,21301,4324
8/4/2013 0:00,22100,579
8/4/2013 0:00,22101,583
8/4/2013 0:00,22103,107
8/4/2013 0:00,22200,735
8/4/2013 0:00,22201,859
8/4/2013 0:00,22400,0
8/4/2013 0:00,22401,0
8/4/2013 0:00,24000,3842
8/4/2013 0:00,24001,5742
8/4/2013 0:00,24200,5192
8/4/2013 0:00,24201,1015
8/4/2013 0:00,24700,2400
8/4/2013 0:00,24701,233
8/4/2013 0:00,24800,0
8/4/2013 0:00,24901,5885
8/5/2013 0:00,200,14153
8/5/2013 0:00,201,3345
8/5/2013 0:00,300,7421
8/5/2013 0:00,301,987
8/5/2013 0:00,500,13003
8/5/2013 0:00,501,3127
8/5/2013 0:00,700,3101
8/5/2013 0:00,701,11328
8/5/2013 0:00,900,0
8/5/2013 0:00,901,0
8/5/2013 0:00,1100,8364
8/5/2013 0:00,1101,6409
8/5/2013 0:00,1600,447
8/5/2013 0:00,1601,570
8/5/2013 0:00,2500,1669
8/5/2013 0:00,2501,4522
8/5/2013 0:00,3100,2608
8/5/2013 0:00,3101,11254
8/5/2013 0:00,3400,8498
8/5/2013 0:00,3401,9707
8/5/2013 0:00,3501,9835
8/5/2013 0:00,3502,2218
8/5/2013 0:00,3700,4111
8/5/2013 0:00,3701,3026
